id_os,tem_linha_preventiva,tem_linha_nao_preventiva,linhas_mao_obra,os_preventiva_mista
219438294,False,True,3,False
219438895,False,True,2,False
219439368,True,True,4,True
219439816,True,True,6,True
219439820,True,True,5,True
219440168,False,True,4,False
219440360,False,True,3,False
219440737,False,True,1,False
219441020,False,True,1,False
219441592,False,True,3,False
219442348,True,True,8,True
219442511,False,True,2,False
219442573,False,True,3,False
219442896,True,True,4,True
219442956,True,True,5,True
219443246,False,True,1,False
219445263,True,True,8,True
219445267,False,True,4,False
219445326,True,True,12,True
219445430,True,True,3,True
219445549,True,True,2,True
219445612,True,True,6,True
219446068,False,True,2,False
219446485,False,True,6,False
219447099,False,True,3,False
219447339,True,True,6,True
219447716,False,True,2,False
219447992,True,True,4,True
219448010,True,True,2,True
219448021,True,True,3,True
219448045,True,True,2,True
219448656,False,True,1,False
219448692,True,True,6,True
219448746,False,True,3,False
219448848,True,True,7,True
219448877,True,True,3,True
219449362,False,True,5,False
219449739,False,True,5,False
219450040,False,True,1,False
219450361,True,False,1,False
219450381,True,False,1,False
219450389,False,True,10,False
219450412,True,False,1,False
219450480,True,False,1,False
219450510,True,False,1,False
219450534,True,True,3,True
219450570,False,True,2,False
219450589,True,True,3,True
219450792,True,True,10,True
219451116,True,True,4,True
219451315,False,True,1,False
219451321,True,True,2,True
219451641,True,True,4,True
219451716,True,False,1,False
219452563,False,True,3,False
219452622,False,True,2,False
219452715,False,True,2,False
219453198,True,True,5,True
219453506,False,True,2,False
219453824,True,True,3,True
219453903,False,True,3,False
219453951,False,True,1,False
219454954,False,True,3,False
219455574,True,True,3,True
219455785,False,True,4,False
219456232,False,True,3,False
219456442,True,True,2,True
219456949,False,True,3,False
219457032,True,True,2,True
219457306,True,True,5,True
219457471,False,True,1,False
219457591,True,True,2,True
219458067,True,True,4,True
219459092,True,True,2,True
219459270,False,True,2,False
219459635,True,True,2,True
219459833,False,True,5,False
219460196,False,True,3,False
219460600,False,True,5,False
219460986,False,True,3,False
219461131,True,True,3,True
219461773,False,True,2,False
219464767,False,True,2,False
219464924,True,True,4,True
219465383,False,True,2,False
219465900,False,True,1,False
219466772,False,True,5,False
219467093,True,True,7,True
219467434,True,True,13,True
219467681,False,True,1,False
219467699,False,True,2,False
219467960,False,True,2,False
219468075,True,True,11,True
219469298,True,True,2,True
219469423,True,True,3,True
219469930,False,True,4,False
219470340,True,True,9,True
219470418,False,True,5,False
219470743,False,True,2,False
219471024,True,True,2,True
219471878,False,True,2,False
219472193,True,True,6,True
219472268,False,True,3,False
219472467,False,True,1,False
219473786,False,True,1,False
219473929,True,True,2,True
219474763,False,True,2,False
219475040,False,True,4,False
219476259,False,True,1,False
219476756,True,True,3,True
219477429,False,True,3,False
219478019,True,True,3,True
219478104,False,True,3,False
219478263,False,True,2,False
219478625,True,True,4,True
219478652,False,True,1,False
219478850,False,True,1,False
219479014,True,True,16,True
219479269,False,True,3,False
219479314,False,True,3,False
219479717,False,True,1,False
219480159,False,True,2,False
219480953,True,True,5,True
219481257,True,True,11,True
219481379,False,True,1,False
219482154,False,True,8,False
219482369,True,True,5,True
219482461,False,True,1,False
219482947,False,True,1,False
219483499,True,True,3,True
219483648,False,True,2,False
219484557,False,True,4,False
219484640,False,True,2,False
219484738,True,True,3,True
219484958,False,True,3,False
219484982,True,True,9,True
219485310,False,True,2,False
219485342,True,True,5,True
219486011,True,True,14,True
219486039,False,True,2,False
219486470,False,True,2,False
219487173,False,True,5,False
219488298,False,True,2,False
219489613,True,True,3,True
219489935,True,True,2,True
219490181,False,True,3,False
219491183,False,True,3,False
219491350,False,True,1,False
219491525,True,False,2,False
219496265,False,True,1,False
219497470,False,True,3,False
219497621,False,True,2,False
219500870,True,True,8,True
219501022,False,True,1,False
219501187,True,True,10,True
219501855,False,True,1,False
219503155,False,True,2,False
219506125,False,True,6,False
219506506,True,True,4,True
219617840,True,True,11,True
219617993,False,True,3,False
219620370,False,True,1,False
219620378,False,True,1,False
219620534,False,True,1,False
219620746,False,True,4,False
219620760,True,True,17,True
219620963,False,True,3,False
219621384,False,True,3,False
219621742,False,True,5,False
219621857,False,True,1,False
219622000,False,True,5,False
219622922,True,True,5,True
219623101,False,True,1,False
219623366,False,True,2,False
219623394,True,True,2,True
219623821,False,True,2,False
219624374,False,True,2,False
219624471,False,True,2,False
219624749,False,True,2,False
219624777,False,True,2,False
219625706,True,False,2,False
219625974,True,False,2,False
219625994,True,True,8,True
219626024,False,True,2,False
219626048,True,True,6,True
219626208,True,True,7,True
219626699,False,True,1,False
219626852,False,True,2,False
219626985,True,True,9,True
219627442,False,True,3,False
219627710,True,True,3,True
219627900,False,True,3,False
219628357,False,True,2,False
219629042,False,True,1,False
219629140,True,True,4,True
219629223,False,True,2,False
219629668,False,True,2,False
219629693,False,True,1,False
219629785,True,True,4,True
219630161,False,True,2,False
219630528,False,True,2,False
219630788,True,True,4,True
219631020,False,True,1,False
219631066,False,True,4,False
219631087,True,True,4,True
219631123,False,True,2,False
219631229,False,True,3,False
219631754,False,True,1,False
219631854,False,True,2,False
219632080,True,True,10,True
219632271,True,True,2,True
219632290,False,True,2,False
219632446,True,True,2,True
219632635,True,True,2,True
219632972,True,True,2,True
219633032,False,True,2,False
219633034,False,True,1,False
219633181,True,True,2,True
219633506,False,True,2,False
219633519,True,True,2,True
219633757,True,True,3,True
219633764,False,True,4,False
219633771,False,True,2,False
219633912,True,False,1,False
219634223,True,True,3,True
219634263,False,True,2,False
219634384,False,True,2,False
219634440,False,True,3,False
219635052,True,True,2,True
219635117,False,True,2,False
219635576,True,True,2,True
219635993,True,True,2,True
219637850,False,True,2,False
219637990,True,True,2,True
219638194,True,True,2,True
219638203,False,True,2,False
219638490,True,True,2,True
219639013,True,True,2,True
219639547,False,True,1,False
219639573,True,True,5,True
219640079,True,True,3,True
219640282,False,True,1,False
219640481,True,True,8,True
219640891,True,True,2,True
219641040,False,True,2,False
219641277,True,True,6,True
219642366,False,True,2,False
219642790,False,True,2,False
219642848,True,True,4,True
219645150,True,False,1,False
219645631,True,True,8,True
219647964,False,True,3,False
219648562,True,True,9,True
219648667,False,True,3,False
219649178,False,True,3,False
219650966,False,True,3,False
219651519,False,True,3,False
219651741,True,True,8,True
219651814,False,True,3,False
219651883,True,True,8,True
219652416,False,True,3,False
219652591,True,False,1,False
219652609,True,True,3,True
219652747,False,True,2,False
219652919,False,True,4,False
219653118,True,True,6,True
219653263,False,True,1,False
219653434,True,True,4,True
219653452,False,True,2,False
219654157,False,True,3,False
219654331,False,True,2,False
219654334,True,True,2,True
219654438,True,True,6,True
219654712,True,True,2,True
219654899,True,False,1,False
219655224,False,True,3,False
219655801,False,True,1,False
219655913,False,True,6,False
219655961,False,True,2,False
219656004,False,True,8,False
219656658,False,True,3,False
219656783,True,True,5,True
219656909,False,True,3,False
219657037,True,False,1,False
219657115,True,False,1,False
219657390,False,True,3,False
219657720,True,True,4,True
219658517,True,True,3,True
219659078,False,True,2,False
219659398,True,False,1,False
219660081,False,True,1,False
219660083,True,False,1,False
219660626,False,True,4,False
219660965,False,True,2,False
219661122,False,True,1,False
219661126,True,True,3,True
219661719,False,True,4,False
219662195,True,True,2,True
219662699,False,True,2,False
219663433,False,True,2,False
219663982,False,True,2,False
219664656,False,True,2,False
219665080,False,True,2,False
219665135,False,True,5,False
219666418,False,True,2,False
219668104,False,True,2,False
219668938,True,True,6,True
219669007,False,True,4,False
219669691,False,True,6,False
219669791,False,True,2,False
219676248,True,True,4,True
219718799,True,True,2,True
219720239,False,True,3,False
219721623,False,True,1,False
219721704,True,True,9,True
219721944,True,True,2,True
219722398,False,True,4,False
219722879,False,True,2,False
219724157,False,True,2,False
219724593,False,True,1,False
219834239,False,True,1,False
219834566,False,True,1,False
219834595,False,True,1,False
219834689,False,True,1,False
219835365,True,True,3,True
219838111,True,False,1,False
219839542,False,True,1,False
219840101,False,True,2,False
219840701,True,True,6,True
219840724,False,True,1,False
219840845,True,True,7,True
219841431,True,True,9,True
219841795,True,True,5,True
219841848,True,True,12,True
219842493,True,True,6,True
219842508,False,True,3,False
219842604,False,True,1,False
219842730,True,True,9,True
219842919,False,True,3,False
219843134,True,True,8,True
219843484,False,True,1,False
219844010,True,True,4,True
219844042,False,True,4,False
219844133,True,True,2,True
219844257,False,True,3,False
219844380,False,True,5,False
219844453,False,True,4,False
219844603,False,True,4,False
219844897,False,True,8,False
219845594,False,True,5,False
219845947,False,True,3,False
219846003,True,True,4,True
219846505,True,True,2,True
219846574,True,True,4,True
219846610,True,True,3,True
219846694,False,True,3,False
219846950,False,True,2,False
219847574,False,True,2,False
219847848,False,True,1,False
219847873,False,True,3,False
219848145,False,True,4,False
219849164,False,True,4,False
219850113,False,True,6,False
219850117,True,False,1,False
219850546,True,True,3,True
219850900,False,True,1,False
219850921,False,True,1,False
219851026,False,True,3,False
219851270,True,False,2,False
219851298,True,True,2,True
219851911,True,True,3,True
219852146,True,False,1,False
219852537,True,True,8,True
219852657,True,True,2,True
219852787,True,True,10,True
219853037,True,True,6,True
219853789,True,False,1,False
219854568,True,True,2,True
219854797,True,True,4,True
219855204,False,True,4,False
219855214,True,True,2,True
219855224,False,True,1,False
219855755,True,True,7,True
219855883,True,False,1,False
219856041,True,False,1,False
219856083,True,True,5,True
219856179,True,True,2,True
219856221,False,True,4,False
219856375,True,True,6,True
219856503,True,False,1,False
219856564,False,True,2,False
219857432,True,True,2,True
219858216,True,True,2,True
219858429,True,True,2,True
219859154,True,True,2,True
219859667,True,True,2,True
219859932,True,True,2,True
219860114,True,True,2,True
219860310,True,True,3,True
219860787,False,True,3,False
219861610,True,True,7,True
219861641,False,True,3,False
219862198,False,True,1,False
219862919,True,True,4,True
219863411,False,True,1,False
219863614,False,True,4,False
219865057,False,True,3,False
219867847,True,False,1,False
219868563,True,True,3,True
219869301,False,True,2,False
219869710,True,False,1,False
219870187,False,True,1,False
219870193,True,True,3,True
219870425,True,True,5,True
219870447,True,True,5,True
219870618,True,True,3,True
219870688,True,True,5,True
219870913,True,False,1,False
219872287,True,True,5,True
219872671,False,True,1,False
219872709,False,True,3,False
219872917,True,True,7,True
219873089,False,True,3,False
219873149,True,False,1,False
219873188,False,True,1,False
219873596,True,True,2,True
219873679,False,True,2,False
219873904,True,True,7,True
219874037,True,False,1,False
219874063,False,True,7,False
219875080,True,False,1,False
219875332,False,True,1,False
219875770,False,True,4,False
219876522,True,False,1,False
219876539,True,False,1,False
219876741,True,True,6,True
219876843,False,True,2,False
219878027,True,False,1,False
219881580,True,False,1,False
219882620,True,False,1,False
219882970,True,True,8,True
219883359,False,True,1,False
219884179,True,False,1,False
219885241,False,True,1,False
219885250,True,False,1,False
219885771,True,False,1,False
219887478,True,True,7,True
219888281,True,True,2,True
219888398,True,True,2,True
219888648,True,True,2,True
219888758,True,False,1,False
219888971,True,False,1,False
219888974,True,True,6,True
219889086,True,True,2,True
219889198,True,True,2,True
219889310,True,True,2,True
219890381,True,True,2,True
219890511,True,False,1,False
219890622,True,True,2,True
219890740,True,True,2,True
220001532,True,True,4,True
220001831,False,True,2,False
220001873,False,True,1,False
220002783,True,False,1,False
220002851,True,True,8,True
220003042,True,True,6,True
220003064,False,True,1,False
220003583,True,True,9,True
220004090,True,True,16,True
220004448,True,False,1,False
220004586,True,False,1,False
220004838,True,False,1,False
220004908,False,True,3,False
220004944,False,True,2,False
220005174,True,False,1,False
220005349,False,True,1,False
220005472,False,True,1,False
220006457,False,True,1,False
220007051,False,True,1,False
220007420,True,True,9,True
220007768,False,True,4,False
220008238,False,True,1,False
220008259,True,True,4,True
220008384,False,True,1,False
220008493,False,True,1,False
220009092,False,True,1,False
220009744,False,True,1,False
220009834,False,True,1,False
220121483,True,True,8,True
220121489,False,True,2,False
220122276,True,True,7,True
220122781,False,True,2,False
220123403,False,True,1,False
220123622,False,True,1,False
220123769,True,False,1,False
220124929,True,True,4,True
220125283,False,True,2,False
220125473,False,True,1,False
220126021,True,True,3,True
220126138,True,True,6,True
220127319,False,True,2,False
220127341,True,True,3,True
220127440,False,True,1,False
220242884,False,True,3,False
220242971,True,True,4,True
220243105,False,True,2,False
220243917,True,True,12,True
220244835,False,True,2,False
220245295,False,True,8,False
220245985,True,True,2,True
220247129,False,True,1,False
220247774,False,True,4,False
220248048,False,True,1,False
220248616,True,True,6,True
220248703,False,True,1,False
220250277,False,True,2,False
220250716,True,True,2,True
220250833,False,True,2,False
220250869,True,False,1,False
220250895,True,True,5,True
220251285,True,True,4,True
220251391,False,True,1,False
220251438,False,True,2,False
220251540,True,True,2,True
220251804,False,True,2,False
220252294,True,True,3,True
220252674,True,False,1,False
220252736,True,True,8,True
220252803,True,True,9,True
220253129,False,True,1,False
220253966,True,True,5,True
220255973,True,True,5,True
220256216,True,True,4,True
220256651,True,True,5,True
220256706,False,True,2,False
220256713,False,True,5,False
220256746,True,True,9,True
220256844,False,True,1,False
220257134,True,True,10,True
220258055,False,True,5,False
220258158,True,True,8,True
220259533,True,True,5,True
220259960,True,True,12,True
220259976,True,True,3,True
220260245,True,True,4,True
220260345,False,True,1,False
220260715,True,True,4,True
220260856,False,True,4,False
220260991,False,True,2,False
220261385,False,True,4,False
220261569,True,False,1,False
220261657,True,True,10,True
220262909,False,True,2,False
220263042,True,True,4,True
220263072,False,True,1,False
220263187,True,True,8,True
220263271,True,False,2,False
220263361,False,True,3,False
220263431,False,True,9,False
220263498,False,True,7,False
220263678,True,True,3,True
220263826,True,True,7,True
220263955,False,True,1,False
220263981,True,True,8,True
220264134,True,True,9,True
220264728,False,True,7,False
220264748,True,True,4,True
220264795,False,True,1,False
220265168,True,True,2,True
220265307,False,True,2,False
220265386,False,True,2,False
220265477,True,True,9,True
220265591,True,True,4,True
220272131,True,True,3,True
220272261,True,True,6,True
220272358,True,False,2,False
220272369,False,True,1,False
220272735,True,False,1,False
220273053,True,True,2,True
220273087,False,True,4,False
220273376,False,True,1,False
220273483,True,False,1,False
220273831,False,True,5,False
220274103,True,True,8,True
220274877,True,True,4,True
220276057,True,True,7,True
220276122,True,True,9,True
220276597,True,False,1,False
220277228,False,True,2,False
220277424,False,True,6,False
220277884,False,True,2,False
220278174,True,False,2,False
220278209,False,True,5,False
220278470,False,True,1,False
220278688,True,True,5,True
220279107,True,True,4,True
220280023,False,True,4,False
220280447,False,True,1,False
220280700,False,True,4,False
220280742,True,True,2,True
220280912,True,True,2,True
220281031,False,True,4,False
220281203,False,True,1,False
220281293,False,True,1,False
220281839,False,True,4,False
220282876,False,True,3,False
220283237,False,True,2,False
220284290,True,True,3,True
220284337,False,True,3,False
220284436,False,True,4,False
220284475,False,True,3,False
220284999,False,True,3,False
220285653,True,True,2,True
220285746,False,True,3,False
220286098,False,True,1,False
220286841,False,True,3,False
220286948,True,True,4,True
220287409,True,True,3,True
220287689,False,True,7,False
220288025,True,False,1,False
220288222,False,True,4,False
220288595,True,True,2,True
220288738,False,True,1,False
220288831,False,True,6,False
220288943,False,True,2,False
220289288,False,True,6,False
220289468,False,True,4,False
220289499,False,True,1,False
220289684,True,False,1,False
220289976,False,True,2,False
220290992,True,True,18,True
220290995,False,True,1,False
220292072,False,True,1,False
220292077,False,True,3,False
220292235,True,True,6,True
220295138,False,True,4,False
220295764,True,True,5,True
220296751,True,True,4,True
220297554,True,False,1,False
220297997,True,True,2,True
220300791,False,True,2,False
220301494,True,True,8,True
220302000,False,True,1,False
220304779,False,True,1,False
220304802,False,True,1,False
220304962,True,True,6,True
220416368,False,True,4,False
220418102,True,True,7,True
220418269,True,True,6,True
220419646,False,True,1,False
220419954,False,True,1,False
220420370,False,True,1,False
220420478,True,True,12,True
220420834,True,True,6,True
220420947,True,True,4,True
220421337,True,True,4,True
220422584,False,True,1,False
220422870,False,True,3,False
220423026,False,True,2,False
220423384,False,True,4,False
220423395,False,True,4,False
220424043,True,True,2,True
220424388,False,True,3,False
220424620,False,True,2,False
220425090,False,True,5,False
220425259,False,True,5,False
220425341,False,True,4,False
220425738,False,True,4,False
220426380,False,True,2,False
220426492,True,False,1,False
220426523,False,True,1,False
220426976,False,True,7,False
220427053,False,True,1,False
220427064,True,True,8,True
220427155,False,True,1,False
220427748,True,True,5,True
220427916,False,True,1,False
220427923,True,True,2,True
220427952,True,True,3,True
220428083,True,True,2,True
220428219,False,True,3,False
220428435,False,True,2,False
220428670,False,True,6,False
220428847,False,True,2,False
220429293,True,True,2,True
220429575,False,True,2,False
220429640,True,True,5,True
220430288,False,True,3,False
220430332,True,True,4,True
220430512,True,True,3,True
220431045,False,True,1,False
220431359,False,True,2,False
220431947,True,True,4,True
220432411,False,True,4,False
220432434,True,True,3,True
220432692,True,True,2,True
220434344,True,True,9,True
220434725,False,True,2,False
220435507,True,True,8,True
220435681,False,True,2,False
220436263,True,True,4,True
220436556,True,False,1,False
220436949,False,True,1,False
220436966,False,True,6,False
220437164,False,True,3,False
220437992,True,True,5,True
220438344,True,False,1,False
220438991,False,True,1,False
220439127,True,True,11,True
220439247,True,True,4,True
220439682,True,True,3,True
220440045,True,True,3,True
220440296,True,True,5,True
220440384,True,True,8,True
220440425,True,True,5,True
220441234,False,True,2,False
220441332,False,True,1,False
220442142,True,True,11,True
220443174,True,True,3,True
220445110,False,True,1,False
220445311,False,True,4,False
220445395,False,True,1,False
220445598,False,True,3,False
220445798,False,True,4,False
220447608,True,True,4,True
220449439,False,True,1,False
220449814,True,False,1,False
220452032,False,True,5,False
220452199,True,True,4,True
220452396,False,True,2,False
220452855,False,True,3,False
220454035,False,True,3,False
220454197,True,True,4,True
220454366,False,True,4,False
220454641,True,True,8,True
220454659,False,True,3,False
220455091,True,True,2,True
220455273,False,True,3,False
220455682,False,True,2,False
220456159,False,True,3,False
220456298,False,True,4,False
220456620,True,True,3,True
220456920,False,True,3,False
220456959,False,True,5,False
220459144,False,True,2,False
220459742,False,True,1,False
220465986,False,True,4,False
220466206,True,True,2,True
220466831,False,True,3,False
220466874,False,True,3,False
220468066,False,True,3,False
220468150,True,True,5,True
220468909,True,True,3,True
220472251,False,True,3,False
220472873,True,True,15,True
220473379,False,True,3,False
220473647,False,True,2,False
220475369,False,True,1,False
220476548,False,True,1,False
220476985,False,True,2,False
220478299,False,True,1,False
220478449,False,True,2,False
220478609,False,True,1,False
220478680,False,True,1,False
220478706,False,True,1,False
220478773,False,True,1,False
220479282,False,True,1,False
220479479,False,True,5,False
220480179,False,True,2,False
220599113,False,True,3,False
220599172,False,True,3,False
220599654,False,True,3,False
220599791,True,True,10,True
220599977,False,True,1,False
220600441,True,True,9,True
220600712,True,True,8,True
220601042,False,True,1,False
220601048,True,True,14,True
220601245,True,True,6,True
220601331,False,True,6,False
220601355,False,True,1,False
220601425,True,True,5,True
220602278,True,True,2,True
220602612,True,True,11,True
220602694,False,True,3,False
220602852,False,True,6,False
220602935,False,True,1,False
220603420,False,True,1,False
220603679,False,True,4,False
220604361,False,True,6,False
220604417,True,True,3,True
220604451,False,True,4,False
220604713,False,True,4,False
220604764,True,True,3,True
220604828,True,True,4,True
220605037,True,True,4,True
220605161,True,True,2,True
220605337,False,True,7,False
220605382,True,True,6,True
220605496,True,True,11,True
220605526,False,True,1,False
220606347,False,True,2,False
220606496,False,True,3,False
220606892,False,True,4,False
220607033,False,True,2,False
220607337,False,True,2,False
220607575,False,True,2,False
220607606,False,True,4,False
220607852,False,True,2,False
220608118,False,True,2,False
220608325,False,True,2,False
220608661,True,True,3,True
220608821,True,True,6,True
220609318,False,True,2,False
220609667,False,True,1,False
220610466,False,True,1,False
220610773,False,True,5,False
220610989,True,True,2,True
220611048,True,True,7,True
220612480,False,True,3,False
220612571,False,True,2,False
220612789,False,True,4,False
220612873,False,True,6,False
220613286,False,True,5,False
220616834,True,True,5,True
220616856,False,True,1,False
220616995,False,True,1,False
220617235,False,True,1,False
220617682,True,True,2,True
220618101,False,True,2,False
220618258,False,True,1,False
220618403,True,True,4,True
220618452,False,True,2,False
220619262,True,True,4,True
220619535,False,True,1,False
220632224,True,True,8,True
220632415,False,True,1,False
220633100,False,True,1,False
220633627,False,True,1,False
220633772,True,True,2,True
220633865,False,True,2,False
220634026,False,True,1,False
220634035,False,True,1,False
220635296,True,True,3,True
220635861,False,True,1,False
220636460,False,True,2,False
220636725,False,True,1,False
220637220,False,True,1,False
220637280,False,True,3,False
220637323,False,True,1,False
220637605,False,True,1,False
220637711,True,True,3,True
220638347,True,True,3,True
220640954,False,True,1,False
220641229,False,True,1,False
220641591,True,True,4,True
220641679,False,True,4,False
220642352,True,True,4,True
220643568,True,False,1,False
220643904,True,True,5,True
220644184,True,True,2,True
220644356,True,True,2,True
220645119,False,True,2,False
220645650,False,True,2,False
220645674,True,False,1,False
220647811,False,True,4,False
220650865,True,True,6,True
220653148,True,False,1,False
220654505,False,True,1,False
220654711,True,False,1,False
220654870,True,True,6,True
220654896,False,True,4,False
220655133,False,True,1,False
220657179,False,True,1,False
220658851,False,True,3,False
220660616,False,True,4,False
220662094,True,True,4,True
220662465,False,True,2,False
220663789,True,True,3,True
220665412,False,True,3,False
220665859,False,True,1,False
220667145,False,True,1,False
220668498,False,True,2,False
220668621,True,True,4,True
220669410,True,True,5,True
220669581,False,True,1,False
220670409,True,True,6,True
220670775,False,True,2,False
220671126,True,True,6,True
220671366,True,True,4,True
220671526,True,True,4,True
220671711,True,True,7,True
220671729,False,True,1,False
220671782,False,True,1,False
220672150,True,True,6,True
220672443,True,True,9,True
220672667,True,True,5,True
220785845,True,True,4,True
220790060,True,True,9,True
220790070,True,True,10,True
220790076,True,True,15,True
220790080,True,True,8,True
220790704,True,True,2,True
220791553,True,True,2,True
220791987,True,True,8,True
220793245,True,True,9,True
220793333,True,True,6,True
220793362,False,True,1,False
220793471,False,True,3,False
220793504,True,False,1,False
220794583,True,True,3,True
220794918,True,True,10,True
220795995,True,True,5,True
220795999,False,True,6,False
220796359,False,True,1,False
220796697,False,True,4,False
220796949,True,True,2,True
220797086,False,True,3,False
220797106,False,True,1,False
220797323,True,True,2,True
220797338,False,True,2,False
220797558,False,True,2,False
220797878,False,True,1,False
220797911,False,True,1,False
220798228,False,True,4,False
220798245,True,True,8,True
220798597,False,True,1,False
220799015,False,True,3,False
220799186,True,True,6,True
220799769,False,True,1,False
220799773,False,True,6,False
220799987,False,True,3,False
220800982,False,True,4,False
220801195,False,True,1,False
220801285,True,True,2,True
220801357,True,True,7,True
220801621,False,True,3,False
220801745,False,True,11,False
220802126,True,True,3,True
220803124,True,True,20,True
220803475,True,True,7,True
220803616,False,True,6,False
220803845,False,True,1,False
220805219,True,True,3,True
220805524,True,True,4,True
220805541,False,True,3,False
220806356,True,True,10,True
220807517,True,True,9,True
220808132,True,True,2,True
220808334,True,True,2,True
220808548,True,False,1,False
220809093,True,True,4,True
220809779,False,True,6,False
220809982,False,True,1,False
220810672,False,True,1,False
220811298,True,False,1,False
220811896,True,False,1,False
220812042,False,True,7,False
220812519,True,True,2,True
220813233,False,True,3,False
220813333,False,True,1,False
220814299,False,True,3,False
220814821,True,False,1,False
220815296,True,True,5,True
220815547,True,False,1,False
220815841,False,True,4,False
220817644,False,True,1,False
220817849,False,True,2,False
220817936,True,False,1,False
220827905,True,True,5,True
220828031,False,True,4,False
220828046,True,True,4,True
220828559,True,True,2,True
220828954,True,True,4,True
220829601,True,False,1,False
220831574,True,False,1,False
220831851,False,True,1,False
220832060,True,True,3,True
220832447,True,True,3,True
220832749,True,True,7,True
220832808,False,True,2,False
220833514,True,True,7,True
220833773,True,True,3,True
220834413,True,True,5,True
220834854,True,True,14,True
220834904,False,True,1,False
220834994,False,True,3,False
220835541,False,True,4,False
220835911,False,True,1,False
220836153,False,True,2,False
220836401,True,True,2,True
220836415,True,True,6,True
220836621,False,True,1,False
220836708,True,True,2,True
220837458,False,True,1,False
220837759,True,True,3,True
220837782,False,True,1,False
220838821,True,False,1,False
220839008,False,True,1,False
220839854,False,True,4,False
220840031,False,True,2,False
220840147,False,True,1,False
220840255,False,True,3,False
220840463,False,True,4,False
220840584,False,True,4,False
220840610,False,True,1,False
220840711,True,True,5,True
220840754,False,True,3,False
220841055,False,True,3,False
220841313,False,True,1,False
220841562,False,True,2,False
220841992,False,True,3,False
220842096,True,True,3,True
220842668,False,True,4,False
220843475,False,True,4,False
220844251,False,True,2,False
220844302,False,True,5,False
220848336,False,True,4,False
220848358,False,True,4,False
220848690,False,True,5,False
220848819,True,True,2,True
220850411,False,True,3,False
220851895,False,True,2,False
220852186,False,True,2,False
220852211,True,True,5,True
220854201,True,True,4,True
220894644,True,True,4,True
220896270,True,True,6,True
220897649,True,True,3,True
220898421,False,True,4,False
220898467,False,True,1,False
220898814,False,True,6,False
220898972,True,True,4,True
221011676,False,True,1,False
221011682,False,True,3,False
221012739,True,True,8,True
221013077,True,False,1,False
221013148,True,True,8,True
221014273,False,True,3,False
221019838,True,True,6,True
221019907,True,True,4,True
221020336,False,True,1,False
221021006,False,True,2,False
221021149,True,True,6,True
221021279,False,True,1,False
221022212,True,True,3,True
221022241,True,True,12,True
221022851,False,True,1,False
221023240,True,True,5,True
221023489,False,True,1,False
221023603,False,True,4,False
221023706,False,True,1,False
221023718,True,True,6,True
221023731,True,True,2,True
221024335,False,True,6,False
221024922,True,True,3,True
221025320,True,True,5,True
221026097,True,True,6,True
221026263,False,True,3,False
221026347,False,True,1,False
221026729,True,True,3,True
221027168,False,True,7,False
221027267,True,True,6,True
221027339,False,True,4,False
221027402,True,True,5,True
221027767,True,False,1,False
221027932,False,True,3,False
221028370,True,True,3,True
221029779,True,True,4,True
221031328,False,True,5,False
221032051,False,True,4,False
221032054,False,True,4,False
221032324,True,True,2,True
221032664,False,True,5,False
221033620,False,True,5,False
221033624,True,True,6,True
221033735,True,True,3,True
221033894,False,True,3,False
221034061,False,True,5,False
221034539,True,True,7,True
221034808,False,True,5,False
221035420,False,True,1,False
221035722,False,True,4,False
221035977,False,True,4,False
221036609,True,False,2,False
221036787,False,True,1,False
221037868,False,True,1,False
221038264,True,False,1,False
221038304,True,True,4,True
221039277,False,True,3,False
221039544,False,True,4,False
221040576,True,True,3,True
221040815,True,True,5,True
221040994,False,True,1,False
221041059,True,True,8,True
221041067,True,True,2,True
221041160,False,True,1,False
221041165,False,True,4,False
221042011,False,True,2,False
221042157,True,True,3,True
221042326,True,True,3,True
221042364,True,True,2,True
221042510,True,True,4,True
221049443,False,True,4,False
221051080,True,True,3,True
221051382,True,True,4,True
221051459,False,True,1,False
221051563,False,True,1,False
221052226,True,True,2,True
221052505,False,True,1,False
221052542,False,True,1,False
221052615,True,True,4,True
221053107,False,True,1,False
221053181,False,True,3,False
221053219,False,True,4,False
221053869,False,True,1,False
221053879,False,True,4,False
221054312,False,True,3,False
221054422,True,True,2,True
221054673,False,True,1,False
221054676,False,True,2,False
221055222,True,True,8,True
221055402,True,True,9,True
221055406,False,True,1,False
221055461,False,True,1,False
221055680,False,True,2,False
221056093,True,True,4,True
221056119,False,True,1,False
221056124,True,True,8,True
221056413,True,True,3,True
221056539,True,False,1,False
221056857,False,True,1,False
221056887,True,True,3,True
221056954,True,True,2,True
221057132,False,True,1,False
221057770,False,True,4,False
221058023,False,True,1,False
221058644,False,True,1,False
221059065,False,True,4,False
221059175,False,True,2,False
221059188,False,True,1,False
221059359,True,True,5,True
221059690,False,True,1,False
221059900,False,True,1,False
221060245,False,True,3,False
221061101,False,True,5,False
221061271,False,True,1,False
221061331,True,True,4,True
221061632,False,True,1,False
221062039,False,True,1,False
221062213,True,False,1,False
221062419,False,True,1,False
221066368,True,False,1,False
221066707,True,True,5,True
221066895,True,False,1,False
221067219,True,False,1,False
221067690,False,True,1,False
221069552,False,True,1,False
221069673,False,True,1,False
221070215,True,True,4,True
221070260,False,True,5,False
221070285,True,True,2,True
