ID_CARRETA,ano,y_custo_anual,custo_nominal,n_os_ano,n_os_preventivas_ano,custo_preventivo_ano,n_sistemas_vmrs,km_rodado_ano,delta_km_medio_os,km_acumulado_fim_ano,provincia_operacao,ano_modelo,ano_entrada,eixos,comprimento,flag_refrigerado,tailgate_flag,unit_subtype,tire_size,suspension_type,new_used_indicator,cod_montadora,vmrs_predominante,idade_carreta,share_prev,custo_medio_os,custo_acum,n_os_acum,custo_ano_anterior,n_os_ano_anterior,intervalo_medio_os_hist,anos_desde_ultima_os,km_acumulado_defasado
103594414,2020,186.6906229190288,154.96,5,2,87.99614802533469,3,8906.0,2226.5,8906.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,0.0,0.4713474445018069,37.338124583805765,0.0,0,,,,,
103594414,2021,334.3558245268613,286.9,3,0,0.0,1,13058.0,11500.0,43406.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,1.0,0.0,111.45194150895377,186.6906229190288,5,186.6906229190288,5.0,29.29076388888889,0.2327173169062286,8906.0
103594414,2022,677.0982634573263,620.4300000000001,5,0,0.0,1,3929.0,785.8,47335.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,2.0,0.0,135.41965269146527,521.0464474458901,8,334.3558245268613,3.0,76.44219411375661,0.08761122518822724,43406.0
103594414,2023,490.5860989086762,467.07,3,0,0.0,1,3588.0,10491.666666666666,78810.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,3.0,0.0,163.5286996362254,1198.1447109032165,13,677.0982634573263,5.0,72.33450424382717,0.17522245037645448,47335.0
103594414,2024,1034.3102788015167,1008.24,5,2,922.5739109059152,3,3955.0,791.0,82765.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,4.0,0.8919701658335317,206.86205576030335,1688.7308098118926,16,490.5860989086762,3.0,82.17055555555558,0.17522245037645448,78810.0
103594414,2025,4436.0315973992165,4413.86,11,1,1241.5051298109256,5,18781.0,1707.3636363636363,101546.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,04,5.0,0.2798684144943428,403.27559976356514,2723.0410886134096,21,1034.3102788015167,5.0,79.98362557870371,0.17248459958932238,82765.0
103594416,2020,538.9402636589981,447.34000000000003,5,2,87.99614802533469,2,8099.0,2024.75,8099.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,0.0,0.163276255197389,107.78805273179962,0.0,0,,,,,
103594416,2021,492.6067043194806,422.69,7,0,0.0,3,20372.0,2910.285714285714,28471.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,1.0,0.0,70.37238633135438,538.9402636589981,5,538.9402636589981,5.0,36.65902777777778,0.15331964407939766,8099.0
103594416,2022,1015.9147727701603,930.8900000000001,7,1,234.74660553111696,3,23485.0,3355.0,51956.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,2.0,0.23106919184866093,145.13068182430862,1031.5469679784787,12,492.6067043194806,7.0,50.36804924242424,0.038329911019849415,28471.0
103594416,2023,331.85749020531455,315.95,2,0,0.0,1,16208.0,8104.0,68164.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,3.0,0.0,165.92874510265727,2047.461740748639,19,1015.9147727701603,7.0,50.45736239711934,0.06570841889117043,51956.0
103594416,2024,485.90752862128693,473.66,3,1,215.96346097486241,2,441.0,147.0,68605.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,4.0,0.4444538276400794,161.96917620709564,2379.3192309539536,21,331.85749020531455,2.0,53.765750000000004,0.6078028747433265,68164.0
103594416,2025,2209.9354123613266,2198.8900000000003,5,1,1140.6108531318043,2,14036.0,2807.2,82641.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,5.0,0.5161285921533137,441.98708247226534,2865.2267595752405,24,485.90752862128693,3.0,68.45033866747181,0.243668720054757,68605.0
103594418,2020,394.7778995747764,327.68,4,1,84.18908576136894,4,5012.0,1670.6666666666667,5012.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,03,0.0,0.2132568359375,98.6944748936941,0.0,0,,,,,
103594418,2021,710.782911742533,609.9,5,0,0.0,1,22810.0,4562.0,27822.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,1.0,0.0,142.1565823485066,394.7778995747764,4,394.7778995747764,4.0,62.875925925925934,0.038329911019849415,5012.0
103594418,2022,579.7073425944864,531.19,6,0,0.0,2,33353.0,5558.833333333333,61175.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,2.0,0.0,96.6178904324144,1105.5608113173093,9,710.782911742533,5.0,61.139085648148146,0.216290212183436,27822.0
103594418,2023,1248.4227748321973,1188.58,6,0,0.0,3,17192.0,2865.3333333333335,78367.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,10,3.0,0.0,208.0704624720329,1685.2681539117957,15,579.7073425944864,6.0,65.08351438492063,0.06023271731690623,61175.0
103594418,2024,1665.3253105336448,1623.35,5,2,339.19968825450434,2,26733.0,5346.6,105100.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,4.0,0.20368374041334275,333.065062106729,2933.690928743993,21,1248.4227748321973,6.0,63.70864814814814,0.06570841889117043,78367.0
103594418,2025,2055.9658617363493,2045.69,8,1,913.7268710587721,5,13674.0,1709.25,118774.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,5.0,0.44442706372910856,256.99573271704367,4599.016239277638,26,1665.3253105336448,5.0,64.58844444444445,0.13415468856947296,105100.0
103594420,2020,177.17296725911444,147.06,4,2,97.51380368524903,2,891.0,297.0,891.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,0.0,0.5503875968992248,44.29324181477861,0.0,0,,,,,
103594420,2021,233.88591991737815,200.69,3,0,0.0,1,21203.0,7067.666666666667,22094.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,1.0,0.0,77.96197330579271,177.17296725911444,4,177.17296725911444,4.0,37.35516203703704,0.2327173169062286,891.0
103594420,2022,1825.9378923580773,1673.12,9,0,0.0,4,13456.0,1495.111111111111,35550.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,02,2.0,0.0,202.88198803978636,411.0588871764926,7,233.88591991737815,3.0,82.70359375,0.1806981519507187,22094.0
103594420,2023,605.4416664160386,576.42,7,0,0.0,2,33486.0,4783.714285714285,69036.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,3.0,0.0,86.49166663086267,2236.99677953457,16,1825.9378923580773,9.0,59.281260802469134,0.10403832991101986,35550.0
103594420,2024,1056.6739660960825,1030.04,7,1,58.76110129507942,3,34496.0,4928.0,103532.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,4.0,0.05560949089355753,150.95342372801178,2842.4384459506086,23,605.4416664160386,7.0,56.87194391835018,0.11225188227241616,69036.0
103594420,2025,560.9034347506498,558.1,4,0,0.0,1,15438.0,3859.5,118970.0,Ontario,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,5.0,0.0,140.22585868766245,3899.112412046691,30,1056.6739660960825,7.0,55.33385536398469,0.14510609171800137,103532.0
103595967,2020,294.68589549557595,244.6,8,2,116.03106539320899,4,10088.0,1441.142857142857,10088.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,0.0,0.3937448896156991,36.835736936946994,0.0,0,,,,,
103595967,2021,414.92054446252496,356.03,5,1,126.17882579826862,3,26993.0,11485.6,67516.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,1.0,0.30410358677639526,82.98410889250499,294.68589549557595,8,294.68589549557595,8.0,24.907893518518517,0.2546201232032854,10088.0
103595967,2022,1179.342500237779,1080.64,4,1,972.0539355953784,2,16051.0,9996.75,107503.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,2.0,0.8242337873852532,294.83562505944474,709.606439958101,13,414.92054446252496,5.0,47.783851273148144,0.16153319644079397,67516.0
103595967,2023,1560.743789905944,1485.9299999999998,3,2,1310.760936071904,2,0.0,0.0,107503.0,Saskatchewan,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,3.0,0.8398309476220279,520.247929968648,1888.94894019588,17,1179.342500237779,4.0,57.503098234953704,0.2108145106091718,107503.0
103595967,2024,1715.0486097615167,1671.82,9,0,0.0,2,34041.0,3782.3333333333335,141544.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,02,4.0,0.0,190.5609566401685,3449.692730101824,20,1560.743789905944,3.0,68.9515162037037,0.14236824093086928,107503.0
103595967,2025,1130.038009316042,1124.3899999999999,6,1,531.7778630984837,3,23353.0,3892.1666666666665,164897.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,5.0,0.4705840500182321,188.33966821934033,5164.741339863341,29,1715.0486097615167,9.0,60.41829075727514,0.09856262833675565,141544.0
103595969,2020,256.18155690179583,212.64,5,2,116.03106539320899,3,17032.0,4258.0,17032.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,0.0,0.4529251316779534,51.23631138035917,0.0,0,,,,,
103595969,2021,529.8531740018734,454.65,4,1,364.5865323979898,2,26079.0,11654.25,63649.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,1.0,0.6880897393599471,132.46329350046835,256.18155690179583,5,256.18155690179583,5.0,45.31404224537037,0.19164955509924708,17032.0
103595969,2022,814.3120743054312,746.16,5,1,414.1296810827195,4,16365.0,8651.6,106907.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,2.0,0.5085638468961081,162.86241486108625,786.0347309036692,9,529.8531740018734,4.0,67.89130063657407,0.1998631074606434,63649.0
103595969,2023,916.3762219643193,872.4499999999999,5,1,417.3243171652969,3,34195.0,6839.0,141102.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,3.0,0.4554071866582612,183.27524439286384,1600.3468052091005,14,814.3120743054312,5.0,68.94010327635327,0.2327173169062286,106907.0
103595969,2024,2292.349757698073,2234.57,12,1,396.40148658225627,4,31828.0,2652.3333333333335,172930.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,10,4.0,0.17292364974021848,191.02914647483942,2516.7230271734197,19,916.3762219643193,5.0,69.68008809156379,0.2518822724161533,141102.0
103595969,2025,2014.4383040873674,2004.3700000000001,8,0,0.0,3,37571.0,4696.375,210501.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,5.0,0.0,251.80478801092093,4809.072784871492,31,2292.349757698073,12.0,56.95687461419754,0.008213552361396304,172930.0
103595971,2020,286.58986435195254,237.88,6,2,116.03106539320899,3,17378.0,3475.6,17378.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,0.0,0.40486800067260814,47.76497739199209,0.0,0,,,,,
103595971,2021,1107.5580390287482,950.36,5,1,240.84341128170496,3,26140.0,9982.0,67288.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,03,1.0,0.21745443831811104,221.51160780574963,286.58986435195254,6,286.58986435195254,6.0,37.428247685185184,0.14236824093086928,17378.0
103595971,2022,341.47937178375867,312.9,2,1,147.341418934245,2,2977.0,16819.5,100927.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,2.0,0.4314797059763503,170.73968589187933,1394.1479033807009,11,1107.5580390287482,5.0,51.20864814814814,0.2518822724161533,67288.0
103595971,2023,646.6993407799087,615.6999999999999,6,1,131.77667580680094,3,43239.0,12657.333333333334,176871.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,3.0,0.20376806886470683,107.78322346331811,1735.6272751644597,13,341.47937178375867,2.0,62.67519386574074,0.5941136208076659,100927.0
103595971,2024,1698.316878579206,1655.51,9,0,0.0,1,35632.0,3959.1111111111113,212503.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,4.0,0.0,188.70187539768958,2382.3266159443683,19,646.6993407799087,6.0,73.59483860596707,0.024640657084188913,176871.0
103595971,2025,978.782021267354,973.89,7,1,240.3613428685995,5,27816.0,3973.714285714286,240319.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,09,5.0,0.2455718818347041,139.82600303819342,4080.643494523574,28,1698.316878579206,9.0,60.95057141632374,0.14784394250513347,212503.0
103595973,2020,471.19624115811405,391.11,9,2,116.03106539320899,5,13443.0,1680.375,13443.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,0.0,0.2462478586586894,52.35513790645712,0.0,0,,,,,
103595973,2021,716.295296022812,614.63,5,0,0.0,1,15582.0,9036.6,58626.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,1.0,0.0,143.2590592045624,471.19624115811405,9,471.19624115811405,9.0,19.27810763888889,0.30937713894592744,13443.0
103595973,2022,300.3250505630315,275.19,2,1,282.04515450237966,2,0.0,12460.5,83547.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,2.0,0.93913296268033,150.16252528151574,1187.4915371809261,14,716.295296022812,5.0,43.32302083333333,0.188911704312115,58626.0
103595973,2023,1494.3407814211205,1422.71,6,1,288.1314977468646,3,28603.0,11130.0,150327.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,3.0,0.19281512043916188,249.05679690352008,1487.8165877439576,16,300.3250505630315,2.0,51.81445987654321,0.6023271731690623,83547.0
103595973,2024,7005.281425012601,6828.71,11,0,0.0,5,43102.0,3918.3636363636365,193429.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,09,4.0,0.0,636.8437659102365,2982.1573691650783,22,1494.3407814211205,6.0,64.32162918871252,0.030116358658453114,150327.0
103595973,2025,739.5061034292701,735.81,3,1,476.4211865421932,2,12089.0,11115.666666666666,226776.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,5.0,0.644242399532488,246.50203447642335,9987.43879417768,33,7005.281425012601,11.0,53.95976707175926,0.0027378507871321013,193429.0
103595975,2020,332.744470469841,276.19,7,2,119.1634583952061,4,20846.0,3474.3333333333335,20846.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,0.0,0.3581230312466056,47.53492435283443,0.0,0,,,,,
103595975,2021,472.15377744444953,405.14,5,1,93.94361455249316,3,18016.0,8881.0,65251.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,1.0,0.19896825788616282,94.4307554888899,332.744470469841,7,332.744470469841,7.0,33.715061728395064,0.09582477754962354,20846.0
103595975,2022,756.9404841019407,693.59,6,1,261.6044110267971,5,24903.0,4150.5,90154.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,09,2.0,0.34560763563488517,126.15674735032344,804.8982479142906,12,472.15377744444953,5.0,49.731880260942766,0.15058179329226556,65251.0
103595975,2023,632.8872629315154,602.55,4,1,479.59945751748273,3,25895.0,15893.75,153729.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,3.0,0.7577960335241889,158.22181573287884,1561.8387320162312,18,756.9404841019407,6.0,55.17785198801744,0.07939767282683094,90154.0
103595975,2024,2207.1523159635,2151.52,7,1,732.1542945931945,4,32868.0,4695.428571428572,186597.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,4.0,0.3317189707741504,315.3074737090714,2194.7259949477466,22,632.8872629315154,4.0,62.15135582010583,0.07392197125256673,153729.0
103595975,2025,894.9932390506157,890.52,6,1,312.58230832493655,3,27927.0,4654.5,214524.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,09,5.0,0.3492566141131025,149.1655398417693,4401.878310911246,29,2207.1523159635,7.0,58.8814914021164,0.13415468856947296,186597.0
103595977,2020,124.63309848330879,103.44999999999999,3,1,41.35963529175438,3,7868.0,3934.0,7868.0,,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,-1.0,0.33185113581440306,41.54436616110293,0.0,0,,,,,
103595977,2021,856.7387272313587,735.14,6,1,232.6855487104675,3,28166.0,9593.0,65426.0,,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,04,0.0,0.2715945262126942,142.7897878718931,124.63309848330879,3,124.63309848330879,3.0,56.97183449074074,0.28473648186173856,7868.0
103595977,2022,788.272771618437,722.3000000000001,2,0,0.0,1,18898.0,25306.0,116038.0,,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,1.0,0.0,394.1363858092185,981.3718257146675,9,856.7387272313587,6.0,67.39321180555555,0.12046543463381246,65426.0
103595977,2023,1409.7457434051812,1342.17,5,1,888.44746531118,3,38405.0,7681.0,154443.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,2.0,0.6302182286893613,281.94914868103626,1769.6445973331045,11,788.272771618437,2.0,87.88169212962961,0.188911704312115,116038.0
103595977,2024,2318.6835124160316,2260.24,12,0,0.0,5,47555.0,3962.9166666666665,201998.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,3.0,0.0,193.2236260346693,3179.390340738286,16,1409.7457434051812,5.0,81.9360586419753,0.2299794661190965,154443.0
103595977,2025,3051.76292538021,3036.51,8,1,458.712678173968,4,20494.0,2561.75,222492.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,4.0,0.15031071855518344,381.47036567252627,5498.0738531543175,28,2318.6835124160316,12.0,60.202875514403296,0.14510609171800137,201998.0
103595979,2020,225.95396443252355,187.54999999999998,5,1,41.35963529175438,3,19895.0,4973.75,19895.0,,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,-1.0,0.18304452146094377,45.19079288650471,0.0,0,,,,,
103595979,2021,598.4374900472055,513.5,5,1,389.2116232737395,3,28059.0,11382.0,76805.0,,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,0.0,0.6503797468354431,119.6874980094411,225.95396443252355,5,225.95396443252355,5.0,47.51134837962963,0.07939767282683094,19895.0
103595979,2022,783.4163216202339,717.85,7,0,0.0,3,45053.0,6436.142857142857,121858.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,1.0,0.0,111.91661737431913,824.3914544797291,10,598.4374900472055,5.0,60.87563786008231,0.09856262833675565,76805.0
103595979,2023,1084.8625647522113,1032.8600000000001,3,1,676.3296613961198,2,25370.0,8456.666666666666,147228.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,2.0,0.6234242782177642,361.62085491740373,1607.8077760999631,17,783.4163216202339,7.0,53.633211082175926,0.24914442162902123,121858.0
103595979,2024,1464.3188477585425,1427.41,9,1,509.409917424888,4,38565.0,6622.0,206826.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,3.0,0.3478818279261039,162.7020941953936,2692.6703408521744,20,1084.8625647522113,3.0,59.3910757797271,0.5065023956194388,147228.0
103595979,2025,4478.523977297546,4456.14,10,1,580.3707336775806,5,33719.0,3371.9,240545.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,09,4.0,0.12958973461336495,447.85239772975456,4156.989188610717,29,1464.3188477585425,9.0,59.98114666005291,0.0,206826.0
103595981,2020,312.0586289912677,259.02,7,2,116.03106539320899,4,18127.0,3021.1666666666665,18127.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,0.0,0.3718245695313103,44.57980414160967,0.0,0,,,,,
103595981,2021,451.0016052061696,386.99,2,0,0.0,1,0.0,25935.0,69997.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,1.0,0.0,225.5008026030848,312.0586289912677,7,312.0586289912677,7.0,29.067349537037035,0.14236824093086928,18127.0
103595981,2022,499.3194534107482,457.53,3,1,306.8948997740837,2,7330.0,9962.666666666666,99885.0,,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,2.0,0.6146263632985816,166.43981780358274,763.0602341974372,9,451.0016052061696,2.0,64.8926171875,0.1971252566735113,69997.0
103595981,2023,2502.517429541301,2382.56,8,1,390.59295737506034,5,25344.0,8294.375,166240.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,3.0,0.15608001477402458,312.81467869266265,1262.3796876081856,12,499.3194534107482,3.0,67.57791982323232,0.5831622176591376,99885.0
103595981,2024,1469.2019281035946,1432.17,9,1,581.0968196333404,4,46629.0,5181.0,212869.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,4.0,0.3955186884238603,163.2446586781772,3764.897117149487,20,2502.517429541301,8.0,67.88469846491228,0.08487337440109514,166240.0
103595981,2025,646.6821628566665,643.4499999999999,6,1,257.6175908074432,3,32048.0,5341.333333333333,244917.0,Alberta,2021.0,2020.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,5.0,0.39836817157510296,107.78036047611108,5234.099045253081,29,1469.2019281035946,9.0,59.49318824404762,0.057494866529774126,212869.0
103595983,2020,211.91843425049797,175.89999999999998,5,1,41.35963529175438,3,17008.0,4252.0,17008.0,,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,-1.0,0.19516770892552587,42.38368685009959,0.0,0,,,,,
103595983,2021,421.24871499992776,361.46000000000004,4,1,209.99503667303983,2,23260.0,12212.75,65859.0,,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,0.0,0.4985060587616887,105.31217874998194,211.91843425049797,5,211.91843425049797,5.0,45.303645833333334,0.09856262833675565,17008.0
103595983,2022,2129.9516622455867,1951.69,5,1,471.8286724096844,3,29781.0,12801.8,129868.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,10,1.0,0.22152083578847048,425.9903324491173,633.1671492504257,9,421.24871499992776,4.0,70.4880396412037,0.049281314168377825,65859.0
103595983,2023,1189.519251962395,1132.5,7,1,679.3336570346297,4,25459.0,3637.0,155327.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,2.0,0.5710993377483443,169.93132170891357,2763.1188114960123,14,2129.9516622455867,5.0,71.54950765669516,0.04654346338124572,129868.0
103595983,2024,2107.7980446571373,2054.67,12,0,0.0,5,40725.0,3393.75,196052.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,3.0,0.0,175.64983705476143,3952.6380634584075,21,1189.519251962395,7.0,61.8269681712963,0.2053388090349076,155327.0
103595983,2025,1135.3545819192152,1129.6799999999998,6,2,488.47141442726803,3,33232.0,5538.666666666667,229284.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,09,4.0,0.4302368812407053,189.22576365320253,6060.436108115545,33,2107.7980446571373,12.0,52.20515805844907,0.019164955509924708,196052.0
103595985,2020,224.21910061603285,186.10999999999999,5,1,41.35963529175438,2,16098.0,4024.5,16098.0,,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,-1.0,0.1844608027510612,44.84382012320657,0.0,0,,,,,
103595985,2021,1102.1971579105066,945.76,6,0,0.0,2,29069.0,9956.166666666666,75835.0,,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,01,0.0,0.0,183.69952631841775,224.21910061603285,5,224.21910061603285,5.0,36.52240451388889,0.216290212183436,16098.0
103595985,2022,1212.5082340457318,1111.0300000000002,4,1,676.290674019423,3,27709.0,12999.75,127834.0,Alberta,2021.0,2021.0,2.0,53.0,Y,N,HH2,11R22.5,ANTI DOCK WALK,NEW,UTLTY,PM,1.0,0.5577617166053122,303.12705851143295,1326.4162585265394,11,1102.1971579105066,6.0,57.29686805555556,0.04654346338124572,75835.0
